group,file,item,statistic,old,new,delta,note
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.2,minus_random_hi,0.3094493320572944,0.4082880467988298,0.09883871474153538,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.2,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,eta,0.3769345251650862,0.4906603393462684,0.11372581418118222,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,eta_lo,0.1850738817917521,0.2341363555959935,0.04906247380424139,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,eta_hi,0.5950430548018072,0.6097567472468794,0.014713692445072257,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,minus_random,0.2077021743804903,0.2418276011055579,0.034125426725067604,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,minus_random_lo,0.0085951284417063,-0.0172862038371637,-0.02588133227887,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,minus_random_hi,0.4195540016472386,0.3873357803268751,-0.032218221320363505,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.3,paired 95% CI against random,above random,includes random,,win disappears
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,eta,0.6311644506614923,0.6467012129215379,0.015536762260045633,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,eta_lo,0.3296603257323813,0.3804968490974676,0.05083652336508632,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,eta_hi,0.7713584716661527,0.784889278595994,0.013530806929841321,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,minus_random,0.2979339137596037,0.2788362905798339,-0.019097623179769818,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,minus_random_lo,0.2002795858673419,0.1722039773370905,-0.0280756085302514,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,minus_random_hi,0.3562809206418693,0.3625765394760389,0.006295618834169625,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | test | gate_gbm | 0.5,paired 95% CI against random,above random,above random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,eta,0.0929033227160883,0.0936844471971715,0.0007811244810832091,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,eta_lo,0.0653092660928213,0.0689218939742619,0.003612627881440608,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,eta_hi,0.1160289730840516,0.1165477631190876,0.0005187900350359931,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,minus_random,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,minus_random_lo,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,minus_random_hi,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.1,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,eta,0.1818262232092157,0.1839982390471859,0.0021720158379701926,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,eta_lo,0.1313382539949452,0.1378917499453366,0.006553495950391397,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,eta_hi,0.1947626132602721,0.195487897886885,0.0007252846266128932,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,minus_random,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,minus_random_lo,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,minus_random_hi,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.2,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,eta,0.2726258352987117,0.2758825032405372,0.0032566679418254973,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,eta_lo,0.1969979132988942,0.2067821865527069,0.009784273253812675,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,eta_hi,0.2915758876015068,0.292506204797739,0.0009303171962321555,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,minus_random,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,minus_random_lo,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,minus_random_hi,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.3,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,eta,0.4544520585079276,0.4598807422877231,0.005428683779795496,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,eta_lo,0.3283361672938394,0.3446739364980435,0.0163377692042041,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,eta_hi,0.4858962039168032,0.487486649775522,0.0015904458587187587,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,minus_random,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,minus_random_lo,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,minus_random_hi,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | random | 0.5,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,eta,0.011576591532715,-0.0003837406748833,-0.0119603322075983,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,eta_lo,-0.0104128376913642,-0.0156367152799882,-0.005223877588624002,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,eta_hi,0.0292072122683931,0.0207981099459325,-0.008409102322460598,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,minus_random,-0.0875953394605719,-0.0936693153163341,-0.0060739758557622064,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,minus_random_lo,-0.1114012607260088,-0.1139354518457378,-0.0025341911197290096,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,minus_random_hi,-0.0483794582529051,-0.0660372621438581,-0.017657803890953006,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.1,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,eta,0.0162572564433515,0.0051388318331902,-0.011118424610161298,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,eta_lo,-0.0058845602625716,-0.0174455843936303,-0.011561024131058698,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,eta_hi,0.0671843805032792,0.040856637821937,-0.0263277426813422,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,minus_random,-0.1563214988257169,-0.17232133186795,-0.015999833042233125,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,minus_random_lo,-0.1930092883483733,-0.1951693267992921,-0.0021600384509188053,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,minus_random_hi,-0.0744482959334397,-0.1206108024355828,-0.0461625065021431,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.2,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,eta,0.0221597943700859,0.0183514947163486,-0.003808299653737298,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,eta_lo,-0.0130168652768415,-0.0121141869520767,0.0009026783247648006,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,eta_hi,0.0935865472941871,0.0783814438567415,-0.015205103437445591,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,minus_random,-0.2380474620195879,-0.2479128578206985,-0.009865395801110594,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,minus_random_lo,-0.2894935900418862,-0.2902889229130626,-0.0007953328711763907,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,minus_random_hi,-0.1194124388433088,-0.1464586783744431,-0.027046239531134303,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.3,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,eta,0.0450088469294978,0.0464151897544206,0.0014063428249227947,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,eta_lo,-0.0068275088834293,-0.0061688788662312,0.0006586300171981,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,eta_hi,0.1454610276227303,0.1473225755996294,0.0018615479768991083,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,minus_random,-0.3895961109645753,-0.395085888116754,-0.0054897771521786876,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,minus_random_lo,-0.4668475797548851,-0.4683121614978334,-0.0014645817429482788,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,minus_random_hi,-0.2294034794508569,-0.2443686090344958,-0.014965129583638909,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | uncertainty | 0.5,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,eta,-0.0037795477496036,-0.0017878066751113,0.0019917410744923,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,eta_lo,-0.0183077678973554,-0.0173078429763065,0.0009999249210488996,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,eta_hi,0.0116198545903093,0.0163746017388333,0.004754747148523999,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,minus_random,-0.0949074965775123,-0.0949677829317714,-6.0286354259100894e-05,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,minus_random_lo,-0.1210557940332845,-0.1193942438128797,0.0016615502204047894,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,minus_random_hi,-0.0630763199103083,-0.0648031840114359,-0.001726864101127587,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.1,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,eta,0.0093825942234281,0.0125487879584981,0.003166193735070001,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,eta_lo,-0.0363688689965388,-0.0196152020914048,0.016753666905134003,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,eta_hi,0.0653697948219078,0.054921866330768,-0.010447928491139798,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,minus_random,-0.1673370437208223,-0.1673504902749049,-1.344655408258566e-05,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,minus_random_lo,-0.2036253003049921,-0.1996326954310286,0.003992604873963496,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,minus_random_hi,-0.0868181519855931,-0.1002863035655069,-0.013468151579913795,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.2,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,eta,0.0122294745142195,0.017013499048591,0.0047840245343715015,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,eta_lo,-0.0376384658196267,-0.0160827378508693,0.021555727968757404,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,eta_hi,0.0969363350330319,0.093271137160852,-0.003665197872179893,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,minus_random,-0.2447454587740077,-0.2432166054143097,0.0015288533596979903,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,minus_random_lo,-0.2931041875476106,-0.2882727365272879,0.004831451020322675,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,minus_random_hi,-0.1288840663551032,-0.1350365493993686,-0.006152483044265411,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.3,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,eta,0.0553574204828475,0.0544539453620362,-0.0009034751208112993,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,eta_lo,-0.0099534135539349,0.0080021978209007,0.0179556113748356,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,eta_hi,0.1299407562444637,0.1395652436570613,0.00962448741259761,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,minus_random,-0.3844505579476741,-0.3845541372904981,-0.00010357934282401171,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,minus_random_lo,-0.4453098115254869,-0.4434523165512167,0.0018574949742701796,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,minus_random_hi,-0.2438036573416335,-0.2434869214056646,0.00031673593596889815,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | brake | J | all | criticality_cheap | 0.5,paired 95% CI against random,below random,below random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,eta,0.0997013829089255,0.0998690460447021,0.00016766313577661063,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,eta_lo,0.0987132700569129,0.0992814646300171,0.0005681945731041971,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,eta_hi,0.1000417589369306,0.1000681847682746,2.6425831344004114e-05,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,minus_random,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,minus_random_lo,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,minus_random_hi,0.0,0.0,0.0,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.1,paired 95% CI against random,includes random,includes random,,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.2,eta,0.1991211234932496,0.1994559761401255,0.00033485264687591054,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.2,eta_lo,0.1973889138964777,0.1986538384185552,0.001264924522077493,
2 deployable nDG,benchmark_table.csv,KITTI | oracle | traj | JB | test | random | 0.2,eta_hi,0.2000111033487546,0.2000784585249036,6.735517614900322e-05,
